R,OpenStartPage.1.3,1308643761889,10,false,321,653,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,3,4,3,7
R,OpenStartPage.1.2,1308643761889,25,false,331,625,200,http://localhost:8080/pebble/common/images/feed-icon-10x10.png,image/png,1,0,24,0,25,25
R,OpenStartPage.1.5,1308643761899,17,false,331,477,200,http://localhost:8080/pebble/themes/default/images/favicon.ico,image/x-icon,0,0,11,1,11,12
R,OpenStartPage.1.4,1308643761912,25,false,315,3276,200,http://localhost:8080/pebble/scripts/pebble.js,application/x-javascript,1,0,9,14,10,24
R,OpenStartPage.1.6,1308643761914,30,false,322,2576,200,http://localhost:8080/pebble/scripts/scriptaculous.js,application/x-javascript,0,0,12,13,12,25
R,OpenStartPage.1.7,1308643761914,38,false,323,7561,200,http://localhost:8080/pebble/themes/default/screen.css,text/css,0,0,7,29,7,36
R,OpenStartPage.1.8,1308643761937,35,false,325,4336,200,http://localhost:8080/pebble/themes/_pebble/handheld.css,text/css,0,0,11,19,11,30
R,OpenStartPage.1.10,1308643761954,27,false,322,4114,200,http://localhost:8080/pebble/themes/_pebble/print.css,text/css,0,0,11,13,11,24
R,OpenStartPage.1.1,1308643761897,102,false,311,43876,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,1,0,20,80,22,102
R,OpenStartPage.1.9,1308643761944,55,false,320,6501,200,http://localhost:8080/pebble/FCKeditor/fckeditor.js,application/x-javascript,0,0,31,9,31,40
